image,split,capture_index,width,height,timestamp_utc,latitude_audit_only,longitude_audit_only,imu_reliability,vehicle_reliability,nearest_sample_offset_ms,complete_sbg_ins_available,existing_label,image_path,metadata_path,image_sha256,metadata_sha256
Cam1_2026-06-09_15-04-00_capt4188_4189.jpg,test,4188,4752,3168,2026-06-09T05:03:59.792000+00:00,-37.7978915643,144.9867843538,0.6038679609533425,0.98,-2.000093460083008,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_15-04-00_capt4188_4189.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_15-04-00_capt4188_4189.json,565884da5470dc9a812657701f4484005f3e05739c153d50e41a088e5eb10bdc,b271f321c80778e5b153df2da28f790a86d28b3fe798eb254ac31f86e242b04f
Cam1_2026-06-09_14-55-38_capt0176_177.jpg,train,176,4752,3168,2026-06-09T04:55:37.396000+00:00,-37.7978032368,144.9869887057,0.737590471720665,0.98,-0.9999275207519531,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-38_capt0176_177.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-38_capt0176_177.json,654267096cf0f1a1b7bfc759246fccfc08b989dde1b76659111b946265e0b7eb,7c56b2cdb005e218d3c687af393119d05a4849f4807d48ed8860ba82ba92ec0e
Cam1_2026-06-09_14-55-39_capt0185_186.jpg,train,185,4752,3168,2026-06-09T04:55:38.521000+00:00,-37.7978086576,144.9870382515,0.737590471720665,0.98,-0.9999275207519531,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-39_capt0185_186.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-39_capt0185_186.json,deec9d7da9093462263f6c1d14cb9ba5f2648d18dbfa0ec39218da46b198ac53,d4ed312e75737e2e0e64e5691296fbe6d08b55e77701a6afde6d06574a2ea1c4
Cam1_2026-06-09_14-55-40_capt0195_196.jpg,train,195,4752,3168,2026-06-09T04:55:39.770000+00:00,-37.7978158861,144.987101452,0.9008819774079692,0.98,0.0,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-40_capt0195_196.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-40_capt0195_196.json,c29c6830645f74a608e781bd979e66f8beee6992135a1da80196dd1404b24c4f,1355dd284cecaa4f80f12d5d676c4966d717828ff85b06bfb8c526356bdae3b9
Cam1_2026-06-09_14-55-42_capt0210_211.jpg,train,210,4752,3168,2026-06-09T04:55:41.645000+00:00,-37.7978281827,144.9872061713,0.9008819774079692,0.98,0.0,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-42_capt0210_211.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-42_capt0210_211.json,86404b1cc5ba0fcdc76929eb1bd6441ce9dee15a005bc89f59208d96a88e38bd,c1485ed9d76d125954d315a8f8370fda7c2b09a44de8a9a0af63847f6f8257a9
Cam1_2026-06-09_14-55-44_capt0225_226.jpg,train,225,4752,3168,2026-06-09T04:55:43.520000+00:00,-37.7978393477,144.987307688,0.9008819774079692,0.98,0.0,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-44_capt0225_226.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-44_capt0225_226.json,a581b9d0163cb51a7f858fe282e3c0d9f008575ec7d12b3cec16998a5c554297,5e12d862d653b1b7c1db097482e2a8ee76ae7643ee7d45b745360d9ef9c444ad
Cam1_2026-06-09_14-55-45_capt0230_231.jpg,train,230,4752,3168,2026-06-09T04:55:44.145000+00:00,-37.7978425807,144.9873382541,0.9008819774079692,0.98,0.0,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-45_capt0230_231.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-45_capt0230_231.json,6b722357aa8a49f097289badbf935d59971a99a6e7d568b3ed9565bd4cf445b3,96ef2ab70f88b940de136a241c05fe88365b9824038105b872f5fb6e0ca52209
Cam1_2026-06-09_14-55-46_capt0243_244.jpg,train,243,4752,3168,2026-06-09T04:55:45.770000+00:00,-37.7978497459,144.9874047901,0.9008819774079692,0.98,0.0,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-46_capt0243_244.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-46_capt0243_244.json,6d78bc4e30f78fa888f59ac2a6bcb6552deef6a86f8e716fbb8b1fc4f13ac781,c323adeaf8fd8d907baba02d83c22f0bc6abb347d227d8f1bb000befbbceb490
Cam1_2026-06-09_14-55-48_capt0256_257.jpg,train,256,4752,3168,2026-06-09T04:55:47.395000+00:00,-37.7978538114,144.9874431054,0.9008819774079692,0.98,0.0,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-48_capt0256_257.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-48_capt0256_257.json,33f9c49dabe94b2f2ae6e7c81684123f57f5479f7bc65c71bdc5c42706b41e63,c6ade9ac100898948513666de298c602e41188cc8824b679e7e049328327f024
Cam1_2026-06-09_14-55-50_capt0269_270.jpg,train,269,4752,3168,2026-06-09T04:55:49.019000+00:00,-37.7978559116,144.9874643484,0.737590471720665,0.98,0.9999275207519531,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-50_capt0269_270.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-50_capt0269_270.json,f5d3c063b8b0ad54481b1cd6d06e59b2afeb6b266221e067a901a5be794a72e9,ae95d36c0044ac6f1773cf6483e2c1e32735c180a1e9f5b6c50a4331be9c73fc
Cam1_2026-06-09_14-55-51_capt0282_283.jpg,train,282,4752,3168,2026-06-09T04:55:50.644000+00:00,-37.7978561917,144.9874666367,0.737590471720665,0.98,0.9999275207519531,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-51_capt0282_283.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-51_capt0282_283.json,09fc9bac2ccb02f6c3a4858026cdcc5cc975fbb2727eea5f08452bc02fb9bbfb,880ee425a38b960582c6291ea0639fc7bfd73f4720a9fb038ccac433a75de037
Cam1_2026-06-09_14-55-54_capt0295_296.jpg,train,295,4752,3168,2026-06-09T04:55:53.247000+00:00,-37.7978563344,144.987468488,0.6039686140010224,0.98,-2.000093460083008,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-54_capt0295_296.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-54_capt0295_296.json,0d44f85d52157fa804565b6ae1d8c33a824828bb77b7aaf42cb5546ea9038af1,5b70040d431c5af73bbae0fbb3dec69d3b78eb5ca108a879465e3a6c47c285ea
Cam1_2026-06-09_14-55-56_capt0308_309.jpg,train,308,4752,3168,2026-06-09T04:55:54.872000+00:00,-37.7978566047,144.9874699814,0.6038679609533425,0.98,-2.000093460083008,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-56_capt0308_309.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-56_capt0308_309.json,abb2e03b1289513696a2c2b630fde1ca8612aab40f2dc9594c995a059ab152e7,538b1e5e1411f4bd0a9c23d6f928662d54e1dc9601e572bfdea72a8fd4c231f2
Cam1_2026-06-09_14-55-57_capt0321_322.jpg,train,321,4752,3168,2026-06-09T04:55:56.497000+00:00,-37.7978585502,144.9874896455,0.6038679609533425,0.98,-2.000093460083008,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-57_capt0321_322.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-57_capt0321_322.json,81fe3a1121c845c8b4a775386682a705ddecc65b32a155a33bd47fbc5cbcbef0,5376a41a7bc65f7b79b8ca508ba81f9aa2fb9155b264ef3fede34cb91e130f8e
Cam1_2026-06-09_14-55-59_capt0335_336.jpg,train,335,4752,3168,2026-06-09T04:55:58.246000+00:00,-37.7978623862,144.9875263709,0.7375553015047497,0.98,-1.0001659393310547,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-55-59_capt0335_336.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-55-59_capt0335_336.json,066a581c07f6c81a2c7b971958d738bfda6c878a420b6de3896bb01f34c931de,5f7ad7871d6315b762a76d76b7adcf9b3bf8e28efb24bb96529ff5854e039911
Cam1_2026-06-09_14-56-00_capt0347_348.jpg,train,347,4752,3168,2026-06-09T04:55:59.746000+00:00,-37.7978669997,144.9875715746,0.7375553015047497,0.98,-1.0001659393310547,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-00_capt0347_348.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-00_capt0347_348.json,315e81fb464e6e674346d7ab96f8c05f3bd2fdbe886a9f41b4fe06b5fd762976,15193323fc2ceada9cbfd5a3260db4bad28e0f61afd24e50da16f3c1f497d2a8
Cam1_2026-06-09_14-56-02_capt0360_361.jpg,train,360,4752,3168,2026-06-09T04:56:01.371000+00:00,-37.7978721424,144.9876223636,0.7375553015047497,0.98,-1.0001659393310547,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-02_capt0360_361.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-02_capt0360_361.json,8225dcaf9ce640d113956c3174b457f37c9086e320149cc01216fde1e23bac01,b63ae636e5ecac5817cea452f51ae4f486ee6b26df6ed549517f154b72efa82c
Cam1_2026-06-09_14-56-03_capt0370_371.jpg,train,370,4752,3168,2026-06-09T04:56:02.620000+00:00,-37.7978760342,144.9876612897,0.9008819774079692,0.98,0.0,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-03_capt0370_371.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-03_capt0370_371.json,adc89a1e36bbb9245b3e27624c0cd94408bb044a2db7eb43c749b99b8bc90b81,82c7cad31f172876af22a64db5b3110d07a16ee3d20e6156843d3437520ae84d
Cam1_2026-06-09_14-56-05_capt0380_381.jpg,train,380,4752,3168,2026-06-09T04:56:03.870000+00:00,-37.7978801486,144.9877014024,0.9008819774079692,0.98,0.0,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-05_capt0380_381.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-05_capt0380_381.json,169064d3c74815b38785917a7facc0225fe06f2e4ab29a90a5f1faf85acf7dbe,101dacba51eb039b70aa3d898ebdc58001cbb12cb5daa977fded64bb535a8898
Cam1_2026-06-09_14-56-06_capt0390_391.jpg,train,390,4752,3168,2026-06-09T04:56:05.120000+00:00,-37.7978860062,144.9877541938,0.9008819774079692,0.98,0.0,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-06_capt0390_391.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-06_capt0390_391.json,83c5e0f4ecc3b8fcf80ac10f88fe3202d5bf74916c9d877e711c86a1106c6b02,7ebaa3b15cd0b674b39fb900f68a582fcb3674d93a9dd2b36a42081a5d03ba17
Cam1_2026-06-09_14-56-07_capt0400_401.jpg,train,400,4752,3168,2026-06-09T04:56:06.370000+00:00,-37.7978931273,144.9878210998,0.9008819774079692,0.98,0.0,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-07_capt0400_401.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-07_capt0400_401.json,6438f845592205bca9b4467f581edd0907e781a27d6bb09e60fd759d676ba5cb,f67d8f59a8f991eb76670969d510b7a3c372f8882776c5baba7cae005403cd1f
Cam1_2026-06-09_14-56-08_capt0410_411.jpg,train,410,4752,3168,2026-06-09T04:56:07.620000+00:00,-37.7979010956,144.9879029753,0.9008819774079692,0.98,0.0,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-08_capt0410_411.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-08_capt0410_411.json,b72ea0142f4ddeca8026f82f5c806f06f0272e3b6a1decff1f9f4cc619ed8671,d7aa8fc7edf253e8afcbc8e6e46545b28aed14dce3f4783f4ea6accecc10a537
Cam1_2026-06-09_14-56-10_capt0420_421.jpg,train,420,4752,3168,2026-06-09T04:56:08.870000+00:00,-37.7979105086,144.9879933582,0.9008819774079692,0.98,0.0,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-10_capt0420_421.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-10_capt0420_421.json,fca1f58835cf15d73babf6289f4d11aba82c40b8cf701aded0288362d22343ee,325c72c1d6a291d7f0efc5e3df2d65c00e980061357cf5a1fe7587ffd002a0fe
Cam1_2026-06-09_14-56-11_capt0430_431.jpg,train,430,4752,3168,2026-06-09T04:56:10.119000+00:00,-37.7979199847,144.9880888616,0.737590471720665,0.98,0.9999275207519531,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-11_capt0430_431.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-11_capt0430_431.json,94d616376326d4c7ec576894343893ed05a94248fc8ad04d08bbe5dcd4f74b0c,7ad4a5aa41cb387e010a0cc7e42f56379c237dbeb00802a8819a1f648d8ae940
Cam1_2026-06-09_14-56-12_capt0440_441.jpg,train,440,4752,3168,2026-06-09T04:56:11.369000+00:00,-37.7979295941,144.9881873632,0.737590471720665,0.98,0.9999275207519531,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-12_capt0440_441.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-12_capt0440_441.json,17a042dfced7521123b28c86747f12fbb385e1d5011f22bb81376262131ee4f1,21837ea463784c6cc40ca737d9bed6912700fd24723375480a9e62d314aeed25
Cam1_2026-06-09_14-56-13_capt0445_446.jpg,train,445,4752,3168,2026-06-09T04:56:11.994000+00:00,-37.7979345863,144.9882379781,0.737590471720665,0.98,0.9999275207519531,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-13_capt0445_446.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-13_capt0445_446.json,91c4b025fc50f39b1e0c5b291424d6cbde712e1c1f4374b2b2178d52ecc2be20,1c9e4a08ef86a8a7de22e97f789de2855ed39bf9b7f8bbd18cb5638a590a1e03
Cam1_2026-06-09_14-56-14_capt0455_456.jpg,train,455,4752,3168,2026-06-09T04:56:13.244000+00:00,-37.7979452426,144.9883399005,0.737590471720665,0.98,0.9999275207519531,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-14_capt0455_456.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-14_capt0455_456.json,50a2f21fd8e99ebcc572eb343487d7f2649829f7ee5b0de18745d55284f66ec0,685ae6b290012ad5a123e25cd2e5d7c842f3c54b8772d3d74897dee5d98b2eaf
Cam1_2026-06-09_14-56-15_capt0465_466.jpg,train,465,4752,3168,2026-06-09T04:56:14.493000+00:00,-37.7979565044,144.9884434749,0.603896756308115,0.98,1.9998550415039062,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-15_capt0465_466.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-15_capt0465_466.json,491ae0aef50a77d5f104a6bf8bda09a8b17ca57562cdfc6429cb7df30c06aed7,25d39760679dd25638e7b2bcf108e63796e19e972292f579b91dbf0d99d24a94
Cam1_2026-06-09_14-56-17_capt0480_481.jpg,train,480,4752,3168,2026-06-09T04:56:16.368000+00:00,-37.7979750551,144.9885951442,0.603896756308115,0.98,1.9998550415039062,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-17_capt0480_481.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-17_capt0480_481.json,245cf472f87388227070fa25048ed02cb8c09e425f603fe846dd158837936019,9000d7fa036154f6908ce54f6ecf8f5a9140d250102129dc6bd381e82cffd7bc
Cam1_2026-06-09_14-56-18_capt0485_486.jpg,train,485,4752,3168,2026-06-09T04:56:16.993000+00:00,-37.7979811781,144.988643545,0.603896756308115,0.98,1.9998550415039062,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-18_capt0485_486.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-18_capt0485_486.json,403885a92b47ea997d3da39e285e332c9769d1078029ef5c52b9965910ddce4b,21333b73413d3bb393e59a975c3fd815a07a00921d435553617002c956011af7
Cam1_2026-06-09_14-56-18_capt0490_491.jpg,train,490,4752,3168,2026-06-09T04:56:17.618000+00:00,-37.7979868996,144.9886911898,0.603896756308115,0.98,1.9998550415039062,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-18_capt0490_491.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-18_capt0490_491.json,cec7057ff0d541ca8418522b641d468af0c2e1f77fe237c62f965eb6757915e8,5ac8a07d104b8bebde5a03d8392aab50f58112bb10e7a1e0771fd6018374998d
Cam1_2026-06-09_14-56-20_capt0500_501.jpg,train,500,4752,3168,2026-06-09T04:56:18.868000+00:00,-37.7979973283,144.988783171,0.603896756308115,0.98,1.9998550415039062,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-20_capt0500_501.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-20_capt0500_501.json,5fe8b6d5247597ff3ef9e213105d3c4e59db79f0a7c98273d4e9afb26c02aab9,fbb1f97c9bdeac4383b8a7539300f6140f705aa3c023c17b0f83922f78dc6ebf
Cam1_2026-06-09_14-56-20_capt0505_506.jpg,train,505,4752,3168,2026-06-09T04:56:19.493000+00:00,-37.7980028202,144.9888277312,0.603896756308115,0.98,1.9998550415039062,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-20_capt0505_506.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-20_capt0505_506.json,16f69d4c2972b87c86405d7d8ec9ed9aef4d1756b54a6f1c6353be005ac7edaa,36914e2b4c5c0c529a6ccf962e302e1879ebd4d8d3188650e93e634769580486
Cam1_2026-06-09_14-56-21_capt0510_511.jpg,train,510,4752,3168,2026-06-09T04:56:20.118000+00:00,-37.7980079471,144.9888712448,0.603896756308115,0.98,1.9998550415039062,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-21_capt0510_511.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-21_capt0510_511.json,4b9f56ec9130a1d492accae1d685464494829337162ecbaf9e151f263b32a702,83fcfb8d3fac73fc38555a045751eff8f5c218d4a8d723fe1ad16d090442ad24
Cam1_2026-06-09_14-56-23_capt0525_526.jpg,train,525,4752,3168,2026-06-09T04:56:21.992000+00:00,-37.7980210181,144.9889970157,0.6038679609533425,0.98,-2.000093460083008,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-23_capt0525_526.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-23_capt0525_526.json,c205a128366c4375f0a7696cda3474c3a297a3a3c289cf1c092d6fca2d19656a,5e153b0dd2edc219c645db3cd279261cd20453a320c84323a3e81f006c0db5fe
Cam1_2026-06-09_14-56-25_capt0540_541.jpg,train,540,4752,3168,2026-06-09T04:56:23.867000+00:00,-37.7980299548,144.9891055333,0.6038679609533425,0.98,-2.000093460083008,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-25_capt0540_541.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-25_capt0540_541.json,03ba64c3807c745314b3fc7f3e4a63d47cd5a30df20742e9d9e29b431d054336,eb2eb4d9d0951a40eb93b0831c661d94d1f8b25e02d62bf57c1f9847ef26fd70
Cam1_2026-06-09_14-56-26_capt0555_556.jpg,train,555,4752,3168,2026-06-09T04:56:25.742000+00:00,-37.7980347479,144.9891702622,0.6038679609533425,0.98,-2.000093460083008,True,False,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-26_capt0555_556.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-26_capt0555_556.json,49a2513a98c5f0fb87b768aee7c008f88998fd14118f9e052f9a3c0afde5603e,5d823700b255c2c959dddd0c08da4293d4468f57068b95be0cc4f280e10e98f7
Cam1_2026-06-09_14-56-28_capt0570_571.jpg,train,570,4752,3168,2026-06-09T04:56:27.616000+00:00,-37.7980379885,144.9892121489,0.7377134137108332,0.98,-0.9999275207519531,True,True,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\geotagged\cam1\Cam1_2026-06-09_14-56-28_capt0570_571.jpg,C:\Users\61411\Documents\Codex\2026-05-24\i-am-developing-a-new-research\experiments\geotagged_cam1_complete_sbg_ins_metadata_v4_20260811\metadata\Cam1_2026-06-09_14-56-28_capt0570_571.json,0017a8246914e829692efa1219fa234f6cecf39d9f9612493c2f20947de81521,0f2a5411d9549d5c54c62914ff85ca036a70ae283d95b048289eb380d96def32
